id,age_2019,sex,region,urban_rural,education,home_ownership_2019,prior_marital_2019,year,age,age_group,employment_status,home_ownership,income_monthly,expenditure_monthly,housing_cost_share,debt_outstanding,debt_service_ratio,house_price_index,rental_index,unemployment_rate,CPI,child_care_cost_index,family_tax_benefit_index,interest_rate_proxy,affordability_index,income_level,afford_level,prior_marital_status,marital_status,Y_married,Y_child_next
1022,22,Nữ,Bắc,Nông thôn,≤THPT,0,0,2024,27,25-29,FT,0,1927.4730783288455,1133.026730589212,0.1712481281628406,116897.93712916592,0.6,127.62815625000003,115.92740743,2.8000000000000003,115.92740743,121.66529024000002,115,6.5,0.16341506013964213,low,Q1,0,0,0,0
1023,26,Nữ,Nam,Nông thôn,CĐ,1,0,2019,26,25-29,FT,1,1702.5956179873176,1216.3361566782162,0.11783432430292046,5283.403558467861,0.031013249286880908,105.0,105.0,3.1,100.0,100.0,100,6.5,0.17373424673339977,low,Q1,0,0,0,0
1023,26,Nữ,Nam,Nông thôn,CĐ,1,0,2020,27,25-29,FT,1,3260.7492395439826,1842.3308022228823,0.22043941132770375,28735.096854044376,0.08809719798711983,110.25,108.15,4.1000000000000005,103.0,104.0,102,5.8,0.3175332787558655,mid,Q2,0,0,0,0
1023,26,Nữ,Nam,Nông thôn,CĐ,1,0,2021,28,25-29,Unemp,1,1689.8053015837122,1090.6650975292678,0.104263596459387,12467.985938832198,0.07373992692803788,115.7625,111.3945,4.1000000000000005,106.08999999999999,108.16000000000001,104,6.5,0.15703313516848272,low,Q1,0,0,0,0
1023,26,Nữ,Nam,Nông thôn,CĐ,1,0,2022,29,25-29,PT,1,2061.235977418047,1302.2609441052125,0.17906047390671095,21800.23389792765,0.10571163599435357,121.55062500000001,114.736335,3.1,109.2727,112.4864,106,6.5,0.1827890720024152,low,Q1,0,0,0,0
1023,26,Nữ,Nam,Nông thôn,CĐ,1,0,2023,30,30-35,FT,1,2479.0740942561342,1240.5599438565757,0.1688351241528886,52690.68391115724,0.21245608763540236,127.62815625000002,118.17842505000002,3.1,112.55088100000002,116.98585600000003,108,7.5,0.2097805508239778,low,Q1,0,0,0,0
1023,26,Nữ,Nam,Nông thôn,CĐ,1,0,2024,31,30-35,FT,1,7044.609842581749,6133.557686652904,0.1800587411513182,16962.034454306806,0.024074615020254007,134.00956406250003,121.7237778015,3.1,115.92740743,121.66529024000002,110,6.5,0.5688154753737982,high,Q3,0,1,1,0
1024,27,Nữ,Nam,Nông thôn,≤THPT,1,0,2019,27,25-29,FT,1,7959.318128768971,4456.418687587409,0.21288733613698035,40109.5458065906,0.05038686288382468,105.0,105.0,3.1,100.0,100.0,100,6.5,0.8121753192621398,high,Q4,0,0,0,0
1024,27,Nữ,Nam,Nông thôn,≤THPT,1,0,2020,28,25-29,Unemp,1,451.6522973728545,391.24414450491184,0.11375284392882366,11456.584219011473,0.2530989964152234,110.25,108.15,4.1000000000000005,103.0,104.0,102,5.8,0.04398211095265892,low,Q1,0,0,0,0
1024,27,Nữ,Nam,Nông thôn,≤THPT,1,0,2021,29,25-29,FT,1,5537.718810525883,3013.5495902850284,0.15240643858276515,106314.76119132784,0.19194829134363223,115.7625,111.3945,4.1000000000000005,106.08999999999999,108.16000000000001,104,6.5,0.5146186638681702,mid,Q3,0,0,0,0
1024,27,Nữ,Nam,Nông thôn,≤THPT,1,0,2022,30,30-35,FT,1,2941.2793518155336,1788.7961827219697,0.24211132365135868,140018.4638830979,0.47588433027849475,121.55062500000001,114.736335,3.1,109.2727,112.4864,106,6.5,0.2608307486907343,low,Q2,0,0,0,0
1024,27,Nữ,Nam,Nông thôn,≤THPT,1,0,2023,31,30-35,PT,1,4305.874195107787,2335.739367454784,0.2367154730975787,11388.6314192199,0.02644291637809235,127.62815625000002,118.17842505000002,3.1,112.55088100000002,116.98585600000003,108,7.5,0.36436533402584836,mid,Q2,0,1,1,0
1024,27,Nữ,Nam,Nông thôn,≤THPT,1,0,2024,32,30-35,FT,1,6353.539564401652,5427.636493593774,0.21895410294945125,29325.87763542762,0.04614949256073909,134.00956406250003,121.7237778015,3.1,115.92740743,121.66529024000002,110,6.5,0.5130151574592927,high,Q3,1,1,0,0
1025,35,Nam,Trung,Nông thôn,≤THPT,1,0,2019,35,30-35,PT,1,4543.011304964434,2427.391598264821,0.18235754955758715,112215.59883739952,0.24695272812107988,97.0,97.0,2.8000000000000003,100.0,100.0,100,6.5,0.5018053724187519,mid,Q3,0,1,1,0
1026,23,Nam,Nam,Nông thôn,ĐH,0,0,2019,23,18-24,PT,0,3351.9594234641613,2947.259504557233,0.23198984663232528,30831.91584041201,0.09195433629363026,105.0,105.0,3.1,100.0,100.0,100,6.5,0.34203667586368997,mid,Q2,0,0,0,0
1026,23,Nam,Nam,Nông thôn,ĐH,0,0,2020,24,18-24,PT,0,3158.883396285668,2018.7909063408513,0.2114156049405447,7572.488146915576,0.02396445437137576,110.25,108.15,4.1000000000000005,103.0,104.0,102,5.8,0.30761353552299814,low,Q2,0,0,0,0
1026,23,Nam,Nam,Nông thôn,ĐH,0,0,2021,25,25-29,PT,0,2660.9794684408835,1785.6568889106923,0.11124727016776012,61604.85504628541,0.23142498196038777,115.7625,111.3945,4.1000000000000005,106.08999999999999,108.16000000000001,104,6.5,0.24728407950703418,low,Q1,0,0,0,0
1026,23,Nam,Nam,Nông thôn,ĐH,0,0,2022,26,25-29,FT,0,7819.85295634978,6829.504489171124,0.24615908239948006,169.77408634021256,0.0002170787346185461,121.55062500000001,114.736335,3.1,109.2727,112.4864,106,6.5,0.6934594974792742,high,Q4,0,1,1,0
1026,23,Nam,Nam,Nông thôn,ĐH,0,0,2023,27,25-29,FT,0,5791.320384949356,3728.957952733719,0.19302531644389329,32800.10586676548,0.05662688471444465,127.62815625000002,118.17842505000002,3.1,112.55088100000002,116.98585600000003,108,7.5,0.4900645701424061,mid,Q3,1,1,0,0
1026,23,Nam,Nam,Nông thôn,ĐH,0,0,2024,28,25-29,FT,0,6474.361600577944,5721.077595328423,0.12040617683077576,48962.222598147346,0.07561310953472827,134.00956406250003,121.7237778015,3.1,115.92740743,121.66529024000002,110,6.5,0.5227709062486482,high,Q3,1,1,0,1
1027,22,Nam,Trung,Nông thôn,≤THPT,0,0,2019,22,18-24,FT,0,2777.9981524735103,2424.882211230535,0.11597247240217026,14211.124600597312,0.051137582038147014,97.0,97.0,2.8000000000000003,100.0,100.0,100,6.5,0.3068481022614334,low,Q2,0,0,0,0
1027,22,Nam,Trung,Nông thôn,≤THPT,0,0,2020,23,18-24,FT,0,2906.4205054310573,2332.290368895761,0.1667416881845903,86112.08603008631,0.29618036286539584,101.85000000000001,99.91,3.8000000000000003,103.0,104.0,103,5.8,0.3063711451343007,low,Q2,0,0,0,0
1027,22,Nam,Trung,Nông thôn,≤THPT,0,0,2021,24,18-24,Unemp,0,725.965120337329,460.74846287085194,0.2182196455718908,8480.491784872225,0.11665610285314756,106.94250000000001,102.90729999999999,3.8000000000000003,106.08999999999999,108.16000000000001,106,6.5,0.07302775553572244,low,Q1,0,0,0,0
1027,22,Nam,Trung,Nông thôn,≤THPT,0,0,2022,25,25-29,FT,0,2941.962212673071,1496.7485772987263,0.14322911993227094,39967.83308809351,0.13580817625174676,112.28962500000002,105.994519,2.8000000000000003,109.2727,112.4864,109,6.5,0.2824081129556296,low,Q2,0,0,0,0
1027,22,Nam,Trung,Nông thôn,≤THPT,0,0,2023,26,25-29,PT,0,6061.264434749232,4585.949027841937,0.22137571196327646,14265.076935836996,0.023530938132735997,117.90410625000003,109.17435457000002,2.8000000000000003,112.55088100000002,116.98585600000003,112,7.5,0.5552090166624131,high,Q3,0,0,0,0
1027,22,Nam,Trung,Nông thôn,≤THPT,0,0,2024,27,25-29,PT,0,2001.727973428182,1639.9833448458521,0.18029264008096393,27492.39449940762,0.13727473158697306,123.79931156250004,112.4495852071,2.8000000000000003,115.92740743,121.66529024000002,115,6.5,0.1749593196958415,low,Q1,0,0,0,0
1028,23,Nữ,Nam,Đô thị,ĐH,0,0,2019,23,18-24,FT,0,3582.3848697257363,2377.7085037824927,0.3411693616907653,16293.849023929028,0.04547055260959485,105.0,105.0,3.1,100.0,100.0,100,6.5,0.36554947650262615,mid,Q2,0,0,0,0
1028,23,Nữ,Nam,Đô thị,ĐH,0,0,2020,24,18-24,FT,0,14333.120477450628,9357.281465015494,0.2608920352536402,132284.37975593362,0.09228635964378391,110.25,108.15,4.1000000000000005,103.0,104.0,102,5.8,1.3957659438553538,high,Q4,0,0,0,0
1028,23,Nữ,Nam,Đô thị,ĐH,0,0,2021,25,25-29,PT,0,8293.601574610237,6190.741984747231,0.2517221918753196,27825.652071301793,0.03354670121404755,115.7625,111.3945,4.1000000000000005,106.08999999999999,108.16000000000001,104,6.5,0.7707220801584115,high,Q4,0,0,0,0
1028,23,Nữ,Nam,Đô thị,ĐH,0,0,2022,26,25-29,FT,0,12932.291461768975,10060.831837217993,0.3366716317690246,131213.86854455885,0.10145435052819247,121.55062500000001,114.736335,3.1,109.2727,112.4864,106,6.5,1.1468272342706547,high,Q4,0,0,0,0
1028,23,Nữ,Nam,Đô thị,ĐH,0,0,2023,27,25-29,FT,0,5633.254266481964,3246.6121087990987,0.3924062001077183,32151.793987710098,0.057064861589545775,127.62815625000002,118.17842505000002,3.1,112.55088100000002,116.98585600000003,108,7.5,0.4766889322477883,mid,Q3,0,0,0,0
1028,23,Nữ,Nam,Đô thị,ĐH,0,0,2024,28,25-29,PT,0,5126.1291823290485,3271.888594530513,0.41133026617586493,96930.88376989168,0.18905488885275148,134.00956406250003,121.7237778015,3.1,115.92740743,121.66529024000002,110,6.5,0.4139081755882438,mid,Q2,0,0,0,0
1029,23,Nữ,Bắc,Đô thị,CĐ,1,0,2019,23,18-24,FT,1,13470.054523162744,11765.879034574515,0.32322428936084596,2450.2834792001586,0.001818924773102974,100.0,100.0,2.8000000000000003,100.0,100.0,100,6.5,1.4432201274817225,high,Q4,0,0,0,0
1029,23,Nữ,Bắc,Đô thị,CĐ,1,0,2020,24,18-24,Unemp,1,1472.9805931987996,1154.893084002784,0.42644014998807933,73014.93101734728,0.4953588354843392,105.0,103.0,3.8000000000000003,103.0,104.0,103,5.8,0.15061151259701427,low,Q1,0,0,0,0
1029,23,Nữ,Bắc,Đô thị,CĐ,1,0,2021,25,25-29,PT,1,3241.4688855650766,2862.606605936386,0.2784105519480774,98851.9089939297,0.3048661759994111,110.25,106.08999999999999,3.8000000000000003,106.08999999999999,108.16000000000001,106,6.5,0.316290239019269,mid,Q2,0,0,0,0
1029,23,Nữ,Bắc,Đô thị,CĐ,1,0,2022,26,25-29,FT,1,10849.411215598375,9028.626919076158,0.43457204995755216,2610.8966956517643,0.0024062652039384294,115.76250000000002,109.2727,2.8000000000000003,109.2727,112.4864,109,6.5,1.010224700654491,high,Q4,0,0,0,0
1029,23,Nữ,Bắc,Đô thị,CĐ,1,0,2023,27,25-29,PT,1,4690.488648892297,3211.387652141308,0.36433286089939715,47460.39184481952,0.10116275535703438,121.55062500000003,112.55088100000002,2.8000000000000003,112.55088100000002,116.98585600000003,112,7.5,0.41675719149014173,mid,Q2,0,0,0,0
1029,23,Nữ,Bắc,Đô thị,CĐ,1,0,2024,28,25-29,FT,1,9189.335852226326,5704.118505444802,0.30111371501425593,13413.07554241914,0.014594761016453897,127.62815625000003,115.92740743,2.8000000000000003,115.92740743,121.66529024000002,115,6.5,0.7790904515444206,high,Q4,0,0,0,0
1030,19,Nam,Bắc,Đô thị,CĐ,0,1,2019,19,18-24,FT,0,1900.730355183126,1530.6830669942324,0.31893029045304616,128857.96708567745,0.6,100.0,100.0,2.8000000000000003,100.0,100.0,100,6.5,0.20364968091247776,low,Q1,1,1,0,0
1030,19,Nam,Bắc,Đô thị,CĐ,0,1,2020,20,18-24,PT,0,2996.7012420569617,1769.263425798059,0.2693522214594385,70639.98390444933,0.23564717828911333,105.0,103.0,3.8000000000000003,103.0,104.0,103,5.8,0.3064111699444746,low,Q2,1,1,0,0
1030,19,Nam,Bắc,Đô thị,CĐ,0,1,2021,21,18-24,FT,0,5161.887327204678,3344.592682402614,0.2625498740258435,34734.90344935161,0.06727805828014845,110.25,106.08999999999999,3.8000000000000003,106.08999999999999,108.16000000000001,106,6.5,0.5036773864412667,mid,Q3,1,1,0,0
1030,19,Nam,Bắc,Đô thị,CĐ,0,1,2022,22,18-24,PT,0,6521.085554745811,4145.904073778036,0.28024255739709847,6762.71838027093,0.01036895073440124,115.76250000000002,109.2727,2.8000000000000003,109.2727,112.4864,109,6.5,0.6071999274038098,high,Q3,1,1,0,0
1030,19,Nam,Bắc,Đô thị,CĐ,0,1,2023,23,18-24,PT,0,3940.3916758589407,2630.1460822155736,0.2564255509196252,63531.66154276593,0.1611909365209703,121.55062500000003,112.55088100000002,2.8000000000000003,112.55088100000002,116.98585600000003,112,7.5,0.3501099120216234,mid,Q2,1,1,0,0
1030,19,Nam,Bắc,Đô thị,CĐ,0,1,2024,24,18-24,FT,0,9629.56679938213,7108.215831996409,0.411852564796208,3861.1050061972755,0.004009218861806756,127.62815625000003,115.92740743,2.8000000000000003,115.92740743,121.66529024000002,115,6.5,0.8164141202968634,high,Q4,1,1,0,0
1031,31,Nữ,Bắc,Đô thị,ĐH,0,1,2019,31,30-35,Unemp,0,1564.0273028400234,1142.7907236798962,0.39313070095320446,15822.803952658338,0.10110241478819582,100.0,100.0,2.8000000000000003,100.0,100.0,100,6.5,0.16757435387571679,low,Q1,1,1,0,0
1031,31,Nữ,Bắc,Đô thị,ĐH,0,1,2020,32,30-35,PT,1,2448.0069002147084,1859.1752996842372,0.37700566462508833,118967.56212626914,0.4857787951346281,105.0,103.0,3.8000000000000003,103.0,104.0,103,5.8,0.2503074540096839,low,Q1,1,1,0,0
1031,31,Nữ,Bắc,Đô thị,ĐH,0,1,2021,33,30-35,FT,0,5640.153676442702,3269.1458436372195,0.3261941030607105,66606.45511119903,0.11807239960390674,110.25,106.08999999999999,3.8000000000000003,106.08999999999999,108.16000000000001,106,6.5,0.5503448027441066,mid,Q3,1,1,0,0
1031,31,Nữ,Bắc,Đô thị,ĐH,0,1,2022,34,30-35,FT,0,9065.05373492299,7109.167535588908,0.32365902896291426,52862.381950173185,0.058308039523904516,115.76250000000002,109.2727,2.8000000000000003,109.2727,112.4864,109,6.5,0.8440772511796051,high,Q4,1,1,0,0
1031,31,Nữ,Bắc,Đô thị,ĐH,0,1,2023,35,30-35,FT,0,24203.69244720866,19750.000572990422,0.4003534686117251,65815.26113638477,0.027191116466334084,121.55062500000003,112.55088100000002,2.8000000000000003,112.55088100000002,116.98585600000003,112,7.5,2.1505356143164303,high,Q4,1,1,0,0
1032,30,Nữ,Trung,Đô thị,≤THPT,1,0,2019,30,30-35,PT,1,5476.717751781143,3634.544323577164,0.3243917111490775,22931.97430306569,0.04186410352305774,97.0,97.0,2.8000000000000003,100.0,100.0,100,6.5,0.60493936875344,mid,Q3,0,0,0,0
1032,30,Nữ,Trung,Đô thị,≤THPT,1,0,2020,31,30-35,FT,1,3712.902262551669,2956.892157537717,0.25285349112849376,20908.1233139931,0.05629691315470426,101.85000000000001,99.91,3.8000000000000003,103.0,104.0,103,5.8,0.3913838743650695,mid,Q2,0,0,0,0
1032,30,Nữ,Trung,Đô thị,≤THPT,1,0,2021,32,30-35,FT,1,2068.5482053795054,1485.3606668175362,0.2707087247917719,38018.861094051696,0.18370609099718918,106.94250000000001,102.90729999999999,3.8000000000000003,106.08999999999999,108.16000000000001,106,6.5,0.2080835957877966,low,Q1,0,0,0,0
1032,30,Nữ,Trung,Đô thị,≤THPT,1,0,2022,33,30-35,FT,1,7437.306304618943,6423.109511028015,0.33773054424101456,46858.93926939183,0.06299678629837276,112.28962500000002,105.994519,2.8000000000000003,109.2727,112.4864,109,6.5,0.7139301891481661,high,Q4,0,1,1,0
1032,30,Nữ,Trung,Đô thị,≤THPT,1,0,2023,34,30-35,FT,1,5999.532237700164,3743.9335338881287,0.2769758342096391,52608.979641880265,0.0876738555145965,117.90410625000003,109.17435457000002,2.8000000000000003,112.55088100000002,116.98585600000003,112,7.5,0.5495543759865288,high,Q3,1,1,0,0
1032,30,Nữ,Trung,Đô thị,≤THPT,1,0,2024,35,30-35,FT,1,12291.914155073373,10184.532498286888,0.2981555400541685,7145.527605791848,0.005812720658138525,123.79931156250004,112.4495852071,2.8000000000000003,115.92740743,121.66529024000002,115,6.5,1.0743642327424767,high,Q4,1,1,0,0
1033,18,Nữ,Nam,Đô thị,≤THPT,0,1,2019,18,18-24,Unemp,0,1370.588960778426,1059.3043395956997,0.4232437369630225,11505.642936216846,0.08388550261943621,105.0,105.0,3.1,100.0,100.0,100,6.5,0.13985601640596182,low,Q1,1,1,0,0
1033,18,Nữ,Nam,Đô thị,≤THPT,0,1,2020,19,18-24,PT,0,5083.405004532719,3803.8293906360086,0.39609361282182115,49015.00336837104,0.09640263378836744,110.25,108.15,4.1000000000000005,103.0,104.0,102,5.8,0.495024345557768,mid,Q3,1,1,0,0
1033,18,Nữ,Nam,Đô thị,≤THPT,0,1,2021,20,18-24,FT,0,7068.989867082785,4145.078749343998,0.2921251727608324,46420.30296733612,0.06565823125640495,115.7625,111.3945,4.1000000000000005,106.08999999999999,108.16000000000001,104,6.5,0.6569192558822455,high,Q4,1,1,0,0
1033,18,Nữ,Nam,Đô thị,≤THPT,0,1,2022,21,18-24,PT,0,5572.267230230368,4007.6491758228117,0.2535399013942879,32837.21519281305,0.05891914712917102,121.55062500000001,114.736335,3.1,109.2727,112.4864,106,6.5,0.49414505040763784,mid,Q3,1,1,0,0
1033,18,Nữ,Nam,Đô thị,≤THPT,0,1,2023,22,18-24,FT,0,7223.009630502259,5590.13712282798,0.3325450152336335,49804.27604274762,0.06894270438463537,127.62815625000002,118.17842505000002,3.1,112.55088100000002,116.98585600000003,108,7.5,0.6112148654226981,high,Q3,1,1,0,0
1033,18,Nữ,Nam,Đô thị,≤THPT,0,1,2024,23,18-24,FT,0,4605.7618726877645,3587.5023060466774,0.4169111558887321,100537.47232817391,0.21823891728424946,134.00956406250003,121.7237778015,3.1,115.92740743,121.66529024000002,110,6.5,0.3718912313973198,mid,Q2,1,1,0,0
1034,20,Nam,Bắc,Nông thôn,ĐH,0,1,2019,20,18-24,FT,0,11723.208781032701,6983.664398703564,0.23295819043530905,12996.230065202746,0.011084952774150447,100.0,100.0,2.8000000000000003,100.0,100.0,100,6.5,1.2560580836820752,high,Q4,1,1,0,0
1034,20,Nam,Bắc,Nông thôn,ĐH,0,1,2020,21,18-24,Unemp,0,629.1125538164177,478.23671904694964,0.1799889313203361,40096.91797157603,0.6,105.0,103.0,3.8000000000000003,103.0,104.0,103,5.8,0.06432643699554373,low,Q1,1,1,0,0
1034,20,Nam,Bắc,Nông thôn,ĐH,0,1,2021,22,18-24,FT,0,2738.7214902600017,1909.1993955505648,0.19001029323887125,7723.88480414867,0.028192226223022646,110.25,106.08999999999999,3.8000000000000003,106.08999999999999,108.16000000000001,106,6.5,0.2672340550973812,low,Q2,1,1,0,0
1034,20,Nam,Bắc,Nông thôn,ĐH,0,1,2022,23,18-24,PT,0,6578.241757982176,5584.323544124285,0.1978941185513062,48491.39075843441,0.07370361592139837,115.76250000000002,109.2727,2.8000000000000003,109.2727,112.4864,109,6.5,0.6125219312579903,high,Q3,1,1,0,0
1034,20,Nam,Bắc,Nông thôn,ĐH,0,1,2023,24,18-24,FT,0,2789.1827202104782,1740.2821309862472,0.10678649545282781,147657.49064799506,0.5292036595970907,121.55062500000003,112.55088100000002,2.8000000000000003,112.55088100000002,116.98585600000003,112,7.5,0.2478232107655281,low,Q1,1,1,0,0
1034,20,Nam,Bắc,Nông thôn,ĐH,0,1,2024,25,25-29,FT,0,8078.706971703792,4489.92076353489,0.13812000408275635,28085.167911564902,0.034760131784386354,127.62815625000003,115.92740743,2.8000000000000003,115.92740743,121.66529024000002,115,6.5,0.6849290921231147,high,Q4,1,1,0,0
1035,25,Nữ,Trung,Nông thôn,≤THPT,1,0,2019,25,25-29,PT,1,5165.407960312509,4634.794515463876,0.14026883530360235,25963.798074608258,0.05025502878219811,97.0,97.0,2.8000000000000003,100.0,100.0,100,6.5,0.5705531620374642,mid,Q3,0,1,1,0
1035,25,Nữ,Trung,Nông thôn,≤THPT,1,0,2020,26,25-29,FT,1,3216.5562852058224,2535.4263385928543,0.1146114367872159,14289.238054856358,0.044410219397117076,101.85000000000001,99.91,3.8000000000000003,103.0,104.0,103,5.8,0.3390631295939348,low,Q2,1,1,0,0
1035,25,Nữ,Trung,Nông thôn,≤THPT,1,0,2021,27,25-29,PT,1,1454.6384795775693,1082.46171853556,0.2095730042731299,10374.733679453146,0.07127273581324894,106.94250000000001,102.90729999999999,3.8000000000000003,106.08999999999999,108.16000000000001,106,6.5,0.14632794373107766,low,Q1,1,1,0,0
1035,25,Nữ,Trung,Nông thôn,≤THPT,1,0,2022,28,25-29,PT,1,3967.494227177673,2959.486221846458,0.1953590925641794,13422.108992042165,0.03382166691870873,112.28962500000002,105.994519,2.8000000000000003,109.2727,112.4864,109,6.5,0.38085212414797,mid,Q2,1,1,0,0
1035,25,Nữ,Trung,Nông thôn,≤THPT,1,0,2023,29,25-29,PT,1,3158.5056087556713,2075.8429877999984,0.24701412018607874,265.83906761554823,0.0008413945108337547,117.90410625000003,109.17435457000002,2.8000000000000003,112.55088100000002,116.98585600000003,112,7.5,0.28931765179331004,low,Q2,1,1,0,0
1035,25,Nữ,Trung,Nông thôn,≤THPT,1,0,2024,30,30-35,FT,1,7898.140358533946,6659.9676840214215,0.24448836717010813,12128.762752924715,0.015354535053705227,123.79931156250004,112.4495852071,2.8000000000000003,115.92740743,121.66529024000002,115,6.5,0.6903301958781098,high,Q4,1,1,0,0
1036,24,Nữ,Nam,Đô thị,≤THPT,0,1,2019,24,18-24,FT,0,5685.1915369579765,2867.0522880328854,0.2998189554370282,28900.84752256823,0.05082637004878266,105.0,105.0,3.1,100.0,100.0,100,6.5,0.5801215854038752,mid,Q3,1,1,0,0
1036,24,Nữ,Nam,Đô thị,≤THPT,0,1,2020,25,25-29,FT,0,6348.529851439161,3680.252570466941,0.37767557539824087,22723.30285164011,0.03578737856707569,110.25,108.15,4.1000000000000005,103.0,104.0,102,5.8,0.6182227920380914,high,Q3,1,1,0,0
1036,24,Nữ,Nam,Đô thị,≤THPT,0,1,2021,26,25-29,PT,0,1497.2183252160285,1087.2275613558095,0.387009236828969,60326.10773969812,0.402652315249179,115.7625,111.3945,4.1000000000000005,106.08999999999999,108.16000000000001,104,6.5,0.13913608119232815,low,Q1,1,1,0,0
1036,24,Nữ,Nam,Đô thị,≤THPT,0,1,2022,27,25-29,FT,0,3664.660218283969,2161.380324663267,0.36778210001931355,85470.41104349423,0.2331651215712134,121.55062500000001,114.736335,3.1,109.2727,112.4864,106,6.5,0.32497969560155715,mid,Q2,1,1,0,0
1036,24,Nữ,Nam,Đô thị,≤THPT,0,1,2023,28,25-29,PT,0,992.4021489146203,777.5633945454167,0.33361449695498907,104.44302715786323,0.0010513670347097241,127.62815625000002,118.17842505000002,3.1,112.55088100000002,116.98585600000003,108,7.5,0.08397759063376295,low,Q1,1,1,0,0
1036,24,Nữ,Nam,Đô thị,≤THPT,0,1,2024,29,25-29,PT,0,4194.368277416076,2278.4015177746346,0.3120289554044117,9079.355435056095,0.021641378860422864,134.00956406250003,121.7237778015,3.1,115.92740743,121.66529024000002,110,6.5,0.3386733458522998,mid,Q2,1,1,0,0
1037,31,Nam,Bắc,Nông thôn,≤THPT,1,1,2019,31,30-35,FT,1,1700.834375779348,1184.6432450003817,0.12452241540257278,48818.09214958693,0.2868557178323002,100.0,100.0,2.8000000000000003,100.0,100.0,100,6.5,0.18223225454778727,low,Q1,1,1,0,0
1037,31,Nam,Bắc,Nông thôn,≤THPT,1,1,2020,32,30-35,Unemp,1,878.7992330610444,491.08236001602876,0.14694271697892,10161.012615201655,0.11549240137262813,105.0,103.0,3.8000000000000003,103.0,104.0,103,5.8,0.0898567722966303,low,Q1,1,1,0,1
1037,31,Nam,Bắc,Nông thôn,≤THPT,1,1,2021,33,30-35,FT,1,5439.794376423956,3502.0599686409664,0.23637355592009945,84188.53143531799,0.15473573454663833,110.25,106.08999999999999,3.8000000000000003,106.08999999999999,108.16000000000001,106,6.5,0.5307945022075597,mid,Q3,1,1,0,0
1037,31,Nam,Bắc,Nông thôn,≤THPT,1,1,2022,34,30-35,Unemp,1,1771.8014071111625,1389.3891854026144,0.14954757683037673,43456.91225299091,0.24513130505579506,115.76250000000002,109.2727,2.8000000000000003,109.2727,112.4864,109,6.5,0.1649783117764664,low,Q1,1,1,0,0
1037,31,Nam,Bắc,Nông thôn,≤THPT,1,1,2023,35,30-35,PT,1,1708.754579848534,1046.3581378029594,0.12564850130091224,22996.450067424743,0.13450146786249279,121.55062500000003,112.55088100000002,2.8000000000000003,112.55088100000002,116.98585600000003,112,7.5,0.15182549473001494,low,Q1,1,1,0,0
1038,23,Nữ,Bắc,Nông thôn,≤THPT,0,1,2019,23,18-24,FT,0,5240.19836731015,3458.754451221322,0.11493339639916306,3109.58720183459,0.005932969874274135,100.0,100.0,2.8000000000000003,100.0,100.0,100,6.5,0.5614498250689447,mid,Q3,1,1,0,1
1038,23,Nữ,Bắc,Nông thôn,≤THPT,0,1,2020,24,18-24,FT,0,3738.76841147862,2518.8164089539005,0.16408218415242629,127205.385708471,0.3401424144822296,105.0,103.0,3.8000000000000003,103.0,104.0,103,5.8,0.38228715863789564,mid,Q2,1,1,0,0
1038,23,Nữ,Bắc,Nông thôn,≤THPT,0,1,2021,25,25-29,FT,0,10361.774355562502,7053.9641353424895,0.14475494203117167,3124.3863321875883,0.0030150095186724673,110.25,106.08999999999999,3.8000000000000003,106.08999999999999,108.16000000000001,106,6.5,1.0110626395888629,high,Q4,1,1,0,0
1038,23,Nữ,Bắc,Nông thôn,≤THPT,0,1,2022,26,25-29,FT,0,5329.872249910417,4707.270541865562,0.10705215033650145,16154.673348371602,0.03030399640254571,115.76250000000002,109.2727,2.8000000000000003,109.2727,112.4864,109,6.5,0.49628210150715235,mid,Q3,1,1,0,0
1038,23,Nữ,Bắc,Nông thôn,≤THPT,0,1,2023,27,25-29,FT,0,6958.15199578384,4306.106226255151,0.11613325417827362,109334.77025345464,0.15710932929715352,121.55062500000003,112.55088100000002,2.8000000000000003,112.55088100000002,116.98585600000003,112,7.5,0.6182425970499316,high,Q3,1,1,0,0
1038,23,Nữ,Bắc,Nông thôn,≤THPT,0,1,2024,28,25-29,Unemp,0,971.3888264819342,547.0240214521405,0.1676531897619468,139.47425745603553,0.001434346566492831,127.62815625000003,115.92740743,2.8000000000000003,115.92740743,121.66529024000002,115,6.5,0.08235630644250126,low,Q1,1,1,0,0
1039,21,Nữ,Nam,Nông thôn,ĐH,1,0,2019,21,18-24,PT,1,6647.770990083801,4990.12566236838,0.17752513531150807,13159.317858935063,0.01979210575693058,105.0,105.0,3.1,100.0,100.0,100,6.5,0.6783439785799796,high,Q4,0,1,1,0
1039,21,Nữ,Nam,Nông thôn,ĐH,1,0,2020,22,18-24,PT,1,2847.9724085499943,1900.7397004594432,0.16822898132882866,31594.931819321595,0.11089939560138483,110.25,108.15,4.1000000000000005,103.0,104.0,102,5.8,0.2773368788148792,low,Q2,1,1,0,0
1039,21,Nữ,Nam,Nông thôn,ĐH,1,0,2021,23,18-24,PT,1,8027.208080686467,5361.115085326418,0.19434607900739023,43138.234632312684,0.053733329030286006,115.7625,111.3945,4.1000000000000005,106.08999999999999,108.16000000000001,104,6.5,0.7459662071000599,high,Q4,1,1,0,0
